Unnamed: 0,date,site,zone,transect,classcode,count,latitude,longitude,MPA_Name,mpa_type,site_status,time,sst,CUTI,time_only,lat_round,time_from_CUTI,CUTI_from_CUTI
1150,2024-08-13,SCI_YELLOWBANKS_W,MID,1,PTECALADSUB,138,33.9893,-119.564933,,,,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1151,2024-08-13,SCI_YELLOWBANKS_W,MID,1,STEOSMAD,34,33.98983333,-119.5630667,,,reference,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1152,2024-08-13,SCI_YELLOWBANKS_W,MID,1,STEOSMAD,34,33.9893,-119.564933,,,,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1153,2024-08-13,SCI_YELLOWBANKS_W,MID,2,LAMFAR,30,33.98983333,-119.5630667,,,reference,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1154,2024-08-13,SCI_YELLOWBANKS_W,MID,2,LAMFAR,30,33.9893,-119.564933,,,,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1155,2024-08-13,SCI_YELLOWBANKS_W,MID,2,MACPYRAD,8,33.98983333,-119.5630667,,,reference,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1156,2024-08-13,SCI_YELLOWBANKS_W,MID,2,MACPYRAD,8,33.9893,-119.564933,,,,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1157,2024-08-13,SCI_YELLOWBANKS_W,MID,2,PTECALAD,80,33.98983333,-119.5630667,,,reference,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1158,2024-08-13,SCI_YELLOWBANKS_W,MID,2,PTECALAD,80,33.9893,-119.564933,,,,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1159,2024-08-13,SCI_YELLOWBANKS_W,MID,2,PTECALADSUB,110,33.98983333,-119.5630667,,,reference,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1160,2024-08-13,SCI_YELLOWBANKS_W,MID,2,PTECALADSUB,110,33.9893,-119.564933,,,,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1161,2024-08-13,SCI_YELLOWBANKS_W,MID,2,STEOSMAD,30,33.98983333,-119.5630667,,,reference,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1162,2024-08-13,SCI_YELLOWBANKS_W,MID,2,STEOSMAD,30,33.9893,-119.564933,,,,2024-08-13,18.975000000000023,0.818,2024-08-13,34.0,2024-08-13,0.818
1169,2024-08-16,ANACAPA_ADMIRALS_E,OUTER,1,MACPYRAD,5,34.003433,-119.418,Anacapa Island SMCA,SMCA,reference,2024-08-16,20.31599999999997,1.005,2024-08-16,34.0,2024-08-16,1.005
1170,2024-08-16,ANACAPA_ADMIRALS_E,OUTER,1,STEOSMAD,28,34.003433,-119.418,Anacapa Island SMCA,SMCA,reference,2024-08-16,20.31599999999997,1.005,2024-08-16,34.0,2024-08-16,1.005
1171,2024-08-16,ANACAPA_ADMIRALS_E,OUTER,2,MACPYRAD,4,34.003433,-119.418,Anacapa Island SMCA,SMCA,reference,2024-08-16,20.31599999999997,1.005,2024-08-16,34.0,2024-08-16,1.005
1172,2024-08-16,ANACAPA_ADMIRALS_E,OUTER,2,STEOSMAD,6,34.003433,-119.418,Anacapa Island SMCA,SMCA,reference,2024-08-16,20.31599999999997,1.005,2024-08-16,34.0,2024-08-16,1.005
1173,2024-08-16,ANACAPA_ADMIRALS_W,OUTER,1,EISARBADSUB,1,34.00775,-119.434383,Anacapa Island SMCA,SMCA,reference,2024-08-16,20.291999999999973,1.005,2024-08-16,34.0,2024-08-16,1.005
1174,2024-08-16,ANACAPA_ADMIRALS_W,OUTER,1,MACPYRAD,2,34.00775,-119.434383,Anacapa Island SMCA,SMCA,reference,2024-08-16,20.291999999999973,1.005,2024-08-16,34.0,2024-08-16,1.005
1178,2024-08-20,SCI_COCHE_POINT_E,INNER,1,EISARBADSUB,48,34.04493333,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1179,2024-08-20,SCI_COCHE_POINT_E,INNER,1,EISARBADSUB,48,34.044933,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1180,2024-08-20,SCI_COCHE_POINT_E,INNER,1,MACPYRAD,2,34.04493333,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1181,2024-08-20,SCI_COCHE_POINT_E,INNER,1,MACPYRAD,2,34.044933,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1182,2024-08-20,SCI_COCHE_POINT_E,INNER,2,EISARBAD,32,34.04493333,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1183,2024-08-20,SCI_COCHE_POINT_E,INNER,2,EISARBAD,32,34.044933,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1184,2024-08-20,SCI_COCHE_POINT_E,INNER,2,EISARBADSUB,58,34.04493333,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1185,2024-08-20,SCI_COCHE_POINT_E,INNER,2,EISARBADSUB,58,34.044933,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1186,2024-08-20,SCI_COCHE_POINT_E,MID,1,EISARBADSUB,2,34.04493333,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1187,2024-08-20,SCI_COCHE_POINT_E,MID,1,EISARBADSUB,2,34.044933,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1188,2024-08-20,SCI_COCHE_POINT_E,MID,1,MACPYRAD,2,34.04493333,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1189,2024-08-20,SCI_COCHE_POINT_E,MID,1,MACPYRAD,2,34.044933,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1190,2024-08-20,SCI_COCHE_POINT_E,MID,2,EISARBADSUB,16,34.04493333,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1191,2024-08-20,SCI_COCHE_POINT_E,MID,2,EISARBADSUB,16,34.044933,-119.6014,Scorpion SMR,SMR,reference,2024-08-20,19.670999999999992,1.032,2024-08-20,34.0,2024-08-20,1.032
1201,2024-08-21,SCI_LITTLE_SCORPION_E,INNER,1,EISARBAD,2,34.0434,-119.535733,Scorpion SMR,SMR,reference,2024-08-21,19.817999999999984,0.874,2024-08-21,34.0,2024-08-21,0.874
1202,2024-08-21,SCI_LITTLE_SCORPION_E,INNER,1,EISARBADSUB,72,34.0434,-119.535733,Scorpion SMR,SMR,reference,2024-08-21,19.817999999999984,0.874,2024-08-21,34.0,2024-08-21,0.874
1203,2024-08-21,SCI_LITTLE_SCORPION_E,INNER,1,MACPYRAD,10,34.0434,-119.535733,Scorpion SMR,SMR,reference,2024-08-21,19.817999999999984,0.874,2024-08-21,34.0,2024-08-21,0.874
1204,2024-08-21,SCI_LITTLE_SCORPION_E,INNER,2,EISARBADSUB,14,34.0434,-119.535733,Scorpion SMR,SMR,reference,2024-08-21,19.817999999999984,0.874,2024-08-21,34.0,2024-08-21,0.874
1205,2024-08-21,SCI_LITTLE_SCORPION_E,MID,1,EISARBADSUB,11,34.0434,-119.535733,Scorpion SMR,SMR,reference,2024-08-21,19.817999999999984,0.874,2024-08-21,34.0,2024-08-21,0.874
1206,2024-08-21,SCI_LITTLE_SCORPION_E,MID,1,MACPYRAD,3,34.0434,-119.535733,Scorpion SMR,SMR,reference,2024-08-21,19.817999999999984,0.874,2024-08-21,34.0,2024-08-21,0.874
1207,2024-08-21,SCI_LITTLE_SCORPION_E,MID,1,UNDPIN,3,34.0434,-119.535733,Scorpion SMR,SMR,reference,2024-08-21,19.817999999999984,0.874,2024-08-21,34.0,2024-08-21,0.874
1224,2024-08-22,SCI_YELLOWBANKS_CEN,INNER,1,LAMFAR,3,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1225,2024-08-22,SCI_YELLOWBANKS_CEN,INNER,1,MACPYRAD,32,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1226,2024-08-22,SCI_YELLOWBANKS_CEN,INNER,1,PTECALAD,8,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1227,2024-08-22,SCI_YELLOWBANKS_CEN,INNER,1,PTECALADSUB,407,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1228,2024-08-22,SCI_YELLOWBANKS_CEN,INNER,1,STEOSMAD,48,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1229,2024-08-22,SCI_YELLOWBANKS_CEN,INNER,2,LAMFAR,19,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1230,2024-08-22,SCI_YELLOWBANKS_CEN,INNER,2,MACPYRAD,103,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1231,2024-08-22,SCI_YELLOWBANKS_CEN,INNER,2,PTECALAD,25,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1232,2024-08-22,SCI_YELLOWBANKS_CEN,INNER,2,PTECALADSUB,332,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1233,2024-08-22,SCI_YELLOWBANKS_CEN,INNER,2,STEOSMAD,44,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1234,2024-08-22,SCI_YELLOWBANKS_CEN,OUTER,1,EISARBAD,1,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1235,2024-08-22,SCI_YELLOWBANKS_CEN,OUTER,1,EISARBADSUB,2,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1236,2024-08-22,SCI_YELLOWBANKS_CEN,OUTER,1,MACPYRAD,11,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1237,2024-08-22,SCI_YELLOWBANKS_CEN,OUTER,1,PTECALADSUB,14,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1238,2024-08-22,SCI_YELLOWBANKS_CEN,OUTER,1,STEOSMAD,1,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1239,2024-08-22,SCI_YELLOWBANKS_CEN,OUTER,2,MACPYRAD,3,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1240,2024-08-22,SCI_YELLOWBANKS_CEN,OUTER,2,PTECALAD,8,33.988533,-119.546983,,,,2024-08-22,19.119000000000028,0.937,2024-08-22,34.0,2024-08-22,0.937
1241,2024-08-22,SCI_YELLOWBANKS_W,INNER,1,LAMFAR,36,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1242,2024-08-22,SCI_YELLOWBANKS_W,INNER,1,LAMFAR,36,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1243,2024-08-22,SCI_YELLOWBANKS_W,INNER,1,MACPYRAD,20,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1244,2024-08-22,SCI_YELLOWBANKS_W,INNER,1,MACPYRAD,20,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1245,2024-08-22,SCI_YELLOWBANKS_W,INNER,1,PTECALAD,204,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1246,2024-08-22,SCI_YELLOWBANKS_W,INNER,1,PTECALAD,204,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1247,2024-08-22,SCI_YELLOWBANKS_W,INNER,1,PTECALADSUB,554,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1248,2024-08-22,SCI_YELLOWBANKS_W,INNER,1,PTECALADSUB,554,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1249,2024-08-22,SCI_YELLOWBANKS_W,INNER,1,STEOSMAD,54,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1250,2024-08-22,SCI_YELLOWBANKS_W,INNER,1,STEOSMAD,54,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1251,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,LAMFAR,16,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1252,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,LAMFAR,16,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1253,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,MACPYRAD,2,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1254,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,MACPYRAD,2,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1255,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,PTECALAD,228,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1256,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,PTECALAD,228,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1257,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,PTECALADSUB,558,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1258,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,PTECALADSUB,558,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1259,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,STEOSMAD,90,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1260,2024-08-22,SCI_YELLOWBANKS_W,INNER,2,STEOSMAD,90,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1261,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,MACPYRAD,4,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1262,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,MACPYRAD,4,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1263,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,PTECALADSUB,2,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1264,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,PTECALADSUB,2,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1265,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,STEOSMAD,2,33.98983333,-119.5630667,,,reference,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1266,2024-08-22,SCI_YELLOWBANKS_W,OUTER,1,STEOSMAD,2,33.9893,-119.564933,,,,2024-08-22,19.103999999999985,0.937,2024-08-22,34.0,2024-08-22,0.937
1276,2024-08-23,SCI_LITTLE_SCORPION_W,INNER,1,EISARBADSUB,4,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,1.074,2024-08-23,34.0,2024-08-23,1.074
1277,2024-08-23,SCI_LITTLE_SCORPION_W,INNER,2,EISARBADSUB,8,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,1.074,2024-08-23,34.0,2024-08-23,1.074
1278,2024-08-23,SCI_LITTLE_SCORPION_W,INNER,2,MACPYRAD,5,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,1.074,2024-08-23,34.0,2024-08-23,1.074
1279,2024-08-23,SCI_LITTLE_SCORPION_W,OUTER,1,MACPYRAD,1,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,1.074,2024-08-23,34.0,2024-08-23,1.074
1280,2024-08-23,SCI_LITTLE_SCORPION_W,OUTER,1,UNDPIN,1,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,1.074,2024-08-23,34.0,2024-08-23,1.074
1281,2024-08-23,SCI_LITTLE_SCORPION_W,OUTER,2,MACPYRAD,1,34.04415,-119.54245,Scorpion SMR,SMR,reference,2024-08-23,19.329000000000008,1.074,2024-08-23,34.0,2024-08-23,1.074
1304,2024-08-26,SCI_COCHE_POINT_W,INNER,1,EISARBADSUB,9,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,0.484,2024-08-26,34.0,2024-08-26,0.484
1305,2024-08-26,SCI_COCHE_POINT_W,INNER,2,EISARBAD,7,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,0.484,2024-08-26,34.0,2024-08-26,0.484
1306,2024-08-26,SCI_COCHE_POINT_W,INNER,2,EISARBADSUB,18,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,0.484,2024-08-26,34.0,2024-08-26,0.484
1307,2024-08-26,SCI_COCHE_POINT_W,MID,1,EISARBAD,3,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,0.484,2024-08-26,34.0,2024-08-26,0.484
1308,2024-08-26,SCI_COCHE_POINT_W,MID,1,EISARBADSUB,11,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,0.484,2024-08-26,34.0,2024-08-26,0.484
1309,2024-08-26,SCI_COCHE_POINT_W,MID,2,EISARBAD,1,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,0.484,2024-08-26,34.0,2024-08-26,0.484
1310,2024-08-26,SCI_COCHE_POINT_W,MID,2,EISARBADSUB,10,34.04265,-119.604,Scorpion SMR,SMR,reference,2024-08-26,19.081000000000017,0.484,2024-08-26,34.0,2024-08-26,0.484
1311,2024-08-26,SCI_VALLEY_CEN,INNER,1,EISARBADSUB,1,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,0.484,2024-08-26,34.0,2024-08-26,0.484
1312,2024-08-26,SCI_VALLEY_CEN,INNER,1,MACPYRAD,23,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,0.484,2024-08-26,34.0,2024-08-26,0.484
1313,2024-08-26,SCI_VALLEY_CEN,INNER,1,PTECALADSUB,9,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,0.484,2024-08-26,34.0,2024-08-26,0.484
1314,2024-08-26,SCI_VALLEY_CEN,INNER,1,STEOSMAD,79,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,0.484,2024-08-26,34.0,2024-08-26,0.484
1315,2024-08-26,SCI_VALLEY_CEN,INNER,2,EISARBAD,1,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,0.484,2024-08-26,34.0,2024-08-26,0.484
1316,2024-08-26,SCI_VALLEY_CEN,INNER,2,EISARBADSUB,9,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,0.484,2024-08-26,34.0,2024-08-26,0.484
