Unnamed: 0,date,site,zone,transect,classcode,count,latitude,longitude,MPA_Name,mpa_type,site_status,time,sst,CUTI,time_only,lat_round,time_from_CUTI,CUTI_from_CUTI
1317,2024-08-26,SCI_VALLEY_CEN,INNER,2,MACPYRAD,39,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,0.484,2024-08-26,34.0,2024-08-26,0.484
1318,2024-08-26,SCI_VALLEY_CEN,INNER,2,PTECALADSUB,37,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,0.484,2024-08-26,34.0,2024-08-26,0.484
1319,2024-08-26,SCI_VALLEY_CEN,INNER,2,STEOSMAD,336,33.983617,-119.6384,,,,2024-08-26,19.262999999999977,0.484,2024-08-26,34.0,2024-08-26,0.484
1320,2024-08-26,SCI_VALLEY_W,INNER,1,EISARBAD,2,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,0.484,2024-08-26,34.0,2024-08-26,0.484
1321,2024-08-26,SCI_VALLEY_W,INNER,1,MACPYRAD,82,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,0.484,2024-08-26,34.0,2024-08-26,0.484
1322,2024-08-26,SCI_VALLEY_W,INNER,1,STEOSMAD,398,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,0.484,2024-08-26,34.0,2024-08-26,0.484
1323,2024-08-26,SCI_VALLEY_W,INNER,2,EISARBADSUB,5,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,0.484,2024-08-26,34.0,2024-08-26,0.484
1324,2024-08-26,SCI_VALLEY_W,INNER,2,MACPYRAD,8,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,0.484,2024-08-26,34.0,2024-08-26,0.484
1325,2024-08-26,SCI_VALLEY_W,INNER,2,STEOSMAD,5,33.9817,-119.6637,,,,2024-08-26,19.12200000000001,0.484,2024-08-26,34.0,2024-08-26,0.484
1326,2024-08-27,SCI_VALLEY_CEN,OUTER,1,MACPYRAD,19,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1327,2024-08-27,SCI_VALLEY_CEN,OUTER,1,PTECALAD,1,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1328,2024-08-27,SCI_VALLEY_CEN,OUTER,1,STEOSMAD,34,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1329,2024-08-27,SCI_VALLEY_CEN,OUTER,2,EISARBADSUB,1,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1330,2024-08-27,SCI_VALLEY_CEN,OUTER,2,MACPYRAD,25,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1331,2024-08-27,SCI_VALLEY_CEN,OUTER,2,PTECALADSUB,103,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1332,2024-08-27,SCI_VALLEY_CEN,OUTER,2,STEOSMAD,101,33.983617,-119.6384,,,,2024-08-27,19.64699999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1333,2024-08-27,SCI_VALLEY_E,INNER,1,PTECALAD,3,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1334,2024-08-27,SCI_VALLEY_E,INNER,1,PTECALADSUB,7,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1335,2024-08-27,SCI_VALLEY_E,INNER,1,STEOSMAD,2,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1336,2024-08-27,SCI_VALLEY_E,INNER,2,PTECALAD,4,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1337,2024-08-27,SCI_VALLEY_E,INNER,2,STEOSMAD,10,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1338,2024-08-27,SCI_VALLEY_E,OUTER,1,MACPYRAD,3,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1339,2024-08-27,SCI_VALLEY_E,OUTER,1,STEOSMAD,57,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1340,2024-08-27,SCI_VALLEY_E,OUTER,2,EISARBADSUB,1,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1341,2024-08-27,SCI_VALLEY_E,OUTER,2,MACPYRAD,15,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1342,2024-08-27,SCI_VALLEY_E,OUTER,2,PTECALADSUB,11,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1343,2024-08-27,SCI_VALLEY_E,OUTER,2,STEOSMAD,21,33.98355,-119.620317,,,,2024-08-27,19.75999999999999,0.474,2024-08-27,34.0,2024-08-27,0.474
1422,2024-09-03,SCI_SAN_PEDRO_POINT_E,INNER,1,EISARBAD,1,34.038367,-119.5253,Scorpion SMR,SMR,reference,2024-09-03,20.137999999999977,0.845,2024-09-03,34.0,2024-09-03,0.845
1423,2024-09-03,SCI_SCORPION_E,INNER,1,EISARBAD,26,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,0.845,2024-09-03,34.0,2024-09-03,0.845
1424,2024-09-03,SCI_SCORPION_E,INNER,1,LAMFAR,3,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,0.845,2024-09-03,34.0,2024-09-03,0.845
1425,2024-09-03,SCI_SCORPION_E,INNER,1,MACPYRAD,28,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,0.845,2024-09-03,34.0,2024-09-03,0.845
1426,2024-09-03,SCI_SCORPION_E,INNER,1,STEOSMAD,2,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,0.845,2024-09-03,34.0,2024-09-03,0.845
1427,2024-09-03,SCI_SCORPION_E,INNER,2,EISARBAD,3,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,0.845,2024-09-03,34.0,2024-09-03,0.845
1428,2024-09-03,SCI_SCORPION_E,INNER,2,EISARBADSUB,23,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,0.845,2024-09-03,34.0,2024-09-03,0.845
1429,2024-09-03,SCI_SCORPION_E,INNER,2,LAMFAR,10,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,0.845,2024-09-03,34.0,2024-09-03,0.845
1430,2024-09-03,SCI_SCORPION_E,INNER,2,MACPYRAD,10,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,0.845,2024-09-03,34.0,2024-09-03,0.845
1431,2024-09-03,SCI_SCORPION_E,MID,2,EISARBADSUB,3,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,0.845,2024-09-03,34.0,2024-09-03,0.845
1432,2024-09-03,SCI_SCORPION_E,MID,2,MACPYRAD,1,34.048467,-119.546367,Scorpion SMR,SMR,reference,2024-09-03,19.99000000000001,0.845,2024-09-03,34.0,2024-09-03,0.845
1433,2024-09-03,SCI_YELLOWBANKS_CEN,MID,1,MACPYRAD,13,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,0.845,2024-09-03,34.0,2024-09-03,0.845
1434,2024-09-03,SCI_YELLOWBANKS_CEN,MID,1,PTECALAD,11,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,0.845,2024-09-03,34.0,2024-09-03,0.845
1435,2024-09-03,SCI_YELLOWBANKS_CEN,MID,1,PTECALADSUB,199,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,0.845,2024-09-03,34.0,2024-09-03,0.845
1436,2024-09-03,SCI_YELLOWBANKS_CEN,MID,1,STEOSMAD,40,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,0.845,2024-09-03,34.0,2024-09-03,0.845
1437,2024-09-03,SCI_YELLOWBANKS_CEN,MID,2,MACPYRAD,37,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,0.845,2024-09-03,34.0,2024-09-03,0.845
1438,2024-09-03,SCI_YELLOWBANKS_CEN,MID,2,PTECALAD,33,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,0.845,2024-09-03,34.0,2024-09-03,0.845
1439,2024-09-03,SCI_YELLOWBANKS_CEN,MID,2,PTECALADSUB,278,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,0.845,2024-09-03,34.0,2024-09-03,0.845
1440,2024-09-03,SCI_YELLOWBANKS_CEN,MID,2,STEOSMAD,32,33.988533,-119.546983,,,,2024-09-03,20.297000000000025,0.845,2024-09-03,34.0,2024-09-03,0.845
1768,2024-10-21,SCI_SAN_PEDRO_POINT_W,INNER,1,EISARBADSUB,33,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1769,2024-10-21,SCI_SAN_PEDRO_POINT_W,INNER,1,MACPYRAD,79,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1770,2024-10-21,SCI_SAN_PEDRO_POINT_W,INNER,2,EISARBADSUB,2,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1771,2024-10-21,SCI_SAN_PEDRO_POINT_W,INNER,2,MACPYRAD,20,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1772,2024-10-21,SCI_SAN_PEDRO_POINT_W,MID,1,EISARBADSUB,37,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1773,2024-10-21,SCI_SAN_PEDRO_POINT_W,MID,1,MACPYRAD,62,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1774,2024-10-21,SCI_SAN_PEDRO_POINT_W,MID,1,STEOSMAD,2,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1775,2024-10-21,SCI_SAN_PEDRO_POINT_W,MID,2,EISARBAD,1,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1776,2024-10-21,SCI_SAN_PEDRO_POINT_W,MID,2,EISARBADSUB,8,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1777,2024-10-21,SCI_SAN_PEDRO_POINT_W,MID,2,LAMFAR,5,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1778,2024-10-21,SCI_SAN_PEDRO_POINT_W,MID,2,MACPYRAD,40,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1779,2024-10-21,SCI_SAN_PEDRO_POINT_W,OUTER,1,EISARBADSUB,2,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1780,2024-10-21,SCI_SAN_PEDRO_POINT_W,OUTER,2,EISARBADSUB,12,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1781,2024-10-21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,42,34.04225,-119.5316,Scorpion SMR,SMR,reference,2024-10-21,17.80000000000001,0.04,2024-10-21,34.0,2024-10-21,0.04
1860,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,LAMFAR,14,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1861,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,LAMFAR,14,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1862,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,MACPYRAD,42,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1863,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,MACPYRAD,42,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1864,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,STEOSMAD,12,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1865,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,STEOSMAD,12,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1866,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,EISARBADSUB,6,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1867,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,EISARBADSUB,6,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1868,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,LAMFAR,18,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1869,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,LAMFAR,18,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1870,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,MACPYRAD,52,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1871,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,MACPYRAD,52,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1872,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,STEOSMAD,22,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1873,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,STEOSMAD,22,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1874,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,LAMFAR,44,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1875,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,LAMFAR,44,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1876,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,MACPYRAD,104,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1877,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,MACPYRAD,104,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1878,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,STEOSMAD,12,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1879,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,STEOSMAD,12,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1880,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,EISARBADSUB,2,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1881,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,EISARBADSUB,2,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1882,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,LAMFAR,38,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1883,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,LAMFAR,38,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1884,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,MACPYRAD,146,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1885,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,MACPYRAD,146,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1886,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,STEOSMAD,12,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1887,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,STEOSMAD,12,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1888,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,EISARBADSUB,14,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1889,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,EISARBADSUB,14,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1890,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,LAMFAR,88,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1891,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,LAMFAR,88,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1892,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,MACPYRAD,134,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1893,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,MACPYRAD,134,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1894,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,STEOSMAD,16,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1895,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,STEOSMAD,16,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1896,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,LAMFAR,44,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1897,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,LAMFAR,44,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1898,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,MACPYRAD,82,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1899,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,MACPYRAD,82,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1900,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,STEOSMAD,4,34.04798333,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
1901,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,STEOSMAD,4,34.047983,-119.5514,Scorpion SMR,SMR,mpa,2024-11-01,16.108000000000004,0.803,2024-11-01,34.0,2024-11-01,0.803
